ID,Gloss,Language,Word,Cluster
75,liver:3,NEAPOLITAN_CALABRESE,fExat3,liver:1
76,liver:3,ROMAGNOL_RAVENNATE,fegat,liver:1
77,liver:4,EMILIANO_CARPIGIANO,fedeg,liver:1
78,liver:4,EMILIANO_REGGIANO,fedeg,liver:2
79,liver:6,GASCON,hiCe,liver:1
80,liver:7,LOMBARD_BERGAMO,fidek,liver:1
81,liver:7,LOMBARD_PLESIO,fidEk,liver:1
82,liver:9,NONES_GARDENESE,foSk,liver:1
83,liver:7,PIEMONTESE_BARBANIA,fidik,liver:1
84,liver:7,PIEMONTESE_CARMAGNOLA,fidik,liver:2
85,liver:7,PIEMONTESE_LANZO_TORINESE,fidik,liver:3
86,liver:7,PIEMONTESE_VERCELLESE,fidik,liver:4
87,liver:8,NONES_FASSANO,neygEr,liver:1
88,liver:10,ROMANIAN_MEGLENO,drop,liver:1
89,liver:11,ROMANSH_GRISHUN,5irom,liver:1
90,liver:11,ROMANSH_SURMIRAN,nirom,liver:1
91,liver:11,ROMANSH_VALLADER,53rom,liver:1
92,liver:12,ROMANSH_SURSILVAN,dir,liver:1
93,breast:0,ALBANIAN_GHEG,gji,breast:1
94,breast:1,ALBANIAN,kraharor,breast:1
95,breast:2,ALBANIAN_TOSK,Toks,breast:1
96,breast:3,ARAGONESE,peito,breast:1
97,breast:4,ASTURIAN,peCu,breast:1
98,breast:5,CATALAN,pit,breast:1
99,breast:4,CORSICAN,petu,breast:1
100,breast:5,DALMATIAN,piat,breast:1
101,breast:3,EMILIANO_CARPIGIANO,pEt,breast:1
102,breast:3,EMILIANO_FERRARESE,pEt,breast:2
103,breast:4,FRIULIAN,pet,breast:1
104,breast:3,GALICIAN,pEito,breast:1
105,breast:3,ITALIAN,pEtto,breast:1
106,breast:3,ITALIAN_GROSSETO_TUSCAN,pEto,breast:1
107,breast:9,JUDEO_ESPAGNOL,peCo,breast:1
108,breast:4,LIGURIAN_GENOESE,petu,breast:2
109,breast:3,LIGURIAN_STELLA,pEtu,breast:1
110,breast:4,NEAPOLITAN_CALABRESE,pyetE,breast:1
111,breast:4,NONES_FASSANO,pyet,breast:1
112,breast:4,NONES_GARDENESE,pyet,breast:2
113,breast:3,PIEMONTESE_BARBANIA,pEt,breast:3
114,breast:3,PIEMONTESE_LANZO_TORINESE,pEt,breast:4
115,breast:3,ROMAGNOL_RAVENNATE,pE3t,breast:1
116,breast:4,ROMANIAN,pept,breast:1
117,breast:4,ROMANIAN_MEGLENO,Ciept,breast:1
118,breast:3,ROMANSH_GRISHUN,pET,breast:1
119,breast:3,ROMANSH_SURMIRAN,pET,breast:2
120,breast:3,ROMANSH_SURSILVAN,pEc,breast:1
121,breast:4,ROMANSH_VALLADER,pet,breast:2
122,breast:4,SARDINIAN,petus,breast:1
123,breast:14,SARDINIAN_CAMPIDANESE,pitura,breast:1
124,breast:15,SARDINIAN_LOGUDARESE,petora,breast:1
125,breast:4,SICILIAN_UnnamedInSource,petu,breast:3
126,breast:9,SPANISH,peCo,breast:2
127,breast:17,VLACH,keptu,breast:1
128,breast:6,EMILIANO_REGGIANO,stom3g,breast:1
129,breast:6,LOMBARD_BERGAMO,stomEk,breast:1
130,breast:6,LOMBARD_PLESIO,StumEk,breast:1
131,breast:6,PIEMONTESE_CARMAGNOLA,stomi,breast:1
132,breast:6,PIEMONTESE_VERCELLESE,stomik,breast:1
133,breast:7,FRENCH,patrin,breast:1
134,breast:8,GASCON,pupo,breast:1
135,breast:8,LANGUEDOCIEN,pupo,breast:2
136,breast:10,LIGURIAN_RAPALLO,kaSeta,breast:1
137,breast:11,NONES,livEr,breast:1
138,breast:12,PORTUGUESE,saiuS,breast:1
139,breast:13,ROMANIAN_2,s3n,breast:1
140,breast:16,TURIA_AROMANIAN,caca,breast:1
141,come:0,ALBANIAN_GHEG,yak3,come:1
142,come:1,ALBANIAN,viy,come:1
143,come:1,ALBANIAN_TOSK,viy,come:2
144,come:2,ARAGONESE,benir,come:1
145,come:2,SARDINIAN,benere,come:1
146,come:2,SARDINIAN_LOGUDARESE,benere,come:2
147,come:2,ARPITAN,v35i,come:1
148,come:2,ASTURIAN,venir,come:1
149,come:2,DALMATIAN,venar,come:1
150,come:5,FRENCH,v3ni,come:1
151,come:2,FRIULIAN,vi5ei,come:1
152,come:2,ITALIAN_GROSSETO_TUSCAN,venire,come:1
153,come:2,JUDEO_ESPAGNOL,venir,come:2
154,come:3,LANGUEDOCIEN,bEni,come:1
155,come:2,LIGURIAN_GENOESE,ve5i,come:1
156,come:2,LIGURIAN_RAPALLO,ve5i,come:2
157,come:2,LIGURIAN_STELLA,ve5i,come:3
158,come:2,LOMBARD_PLESIO,ve5i,come:4
159,come:5,NEAPOLITAN_CALABRESE,v3ni,come:2
160,come:8,NONES,vEnEr,come:1
161,come:2,NONES_FASSANO,ve5ir,come:1
162,come:9,NONES_GARDENESE,uni,come:1
163,come:5,PIEMONTESE_BARBANIA,vni,come:1
164,come:5,PIEMONTESE_CARMAGNOLA,vni,come:2
165,come:5,PIEMONTESE_LANZO_TORINESE,vni,come:3
166,come:5,ROMAGNOL_RAVENNATE,vni,come:4
167,come:2,ROMANIAN,ven,come:1
168,come:2,ROMANIAN_2,veny,come:1
169,come:11,ROMANIAN_MEGLENO,vin,come:1
170,come:2,ROMANSH_GRISHUN,v35ir,come:1
171,come:2,ROMANSH_SURSILVAN,ve5ir,come:2
172,come:3,SARDINIAN_CAMPIDANESE,bEni,come:2
173,come:2,SICILIAN_UnnamedInSource,veniri,come:1
174,come:2,SPANISH,veni,come:1
175,come:13,VLACH,gini,come:1
176,come:3,CATALAN,b3ni,come:1
177,come:3,CATALAN_2,b3ni,come:2
178,come:4,CORSICAN,vEn,come:1
179,come:4,ITALIAN,vEn,come:2
180,come:2,EMILIANO_CARPIGIANO,5ir,come:1
181,come:2,EMILIANO_FERRARESE,5ir,come:2
182,come:2,EMILIANO_REGGIANO,5ir,come:3
183,come:2,GALICIAN,bir,come:1
184,come:6,GASCON,biene,come:1
185,come:10,OCCITAN_ARANESE,bie,come:1
186,come:2,PIEMONTESE_VERCELLESE,5i,come:1
187,come:2,PORTUGUESE,vir,come:1
188,come:2,ROMANSH_VALLADER,5ir,come:4
189,come:7,LOMBARD_BERGAMO,E5,come:1
190,come:12,ROMANSH_SURMIRAN,nEkr,come:1
191,I:0,ALBANIAN_GHEG,un3,I:1
192,I:0,ALBANIAN,un3,I:2
193,I:0,ALBANIAN_TOSK,un3,I:3
194,I:1,ARAGONESE,yo,I:1
195,I:3,ASTURIAN,yo,I:2
196,I:7,DALMATIAN,yu,I:1
197,I:11,FRIULIAN,yo,I:3
198,I:14,JUDEO_ESPAGNOL,yo,I:4
199,I:17,NONES_GARDENESE,ye,I:1
200,I:21,ROMANIAN_MEGLENO,yo,I:5
201,I:22,ROMANSH_GRISHUN,yaw,I:1
202,I:24,ROMANSH_SURSILVAN,yEu,I:1
203,I:29,SPANISH,yo,I:6
204,I:30,TURIA_AROMANIAN,yo,I:7
205,I:31,VALENCIAN,yo,I:8
206,I:2,ARPITAN,Z3,I:1
207,I:5,CATALAN,Zo,I:1
208,I:5,CATALAN_2,Zo,I:2
209,I:16,NONES_FASSANO,Ze,I:1
210,I:18,OCCITAN_ARANESE,Zu,I:1
211,I:4,BALEAR_CATALAN,jo,I:1
212,I:2,FRENCH,j3,I:1
213,I:4,GASCON,jo,I:2
214,I:6,CORSICAN,eyu,I:1
215,I:19,PORTUGUESE,eu,I:1
216,I:20,ROMANIAN_2,ew,I:1
217,I:19,VLACH,eu,I:2
218,I:8,EMILIANO_CARPIGIANO,mE,I:1
219,I:9,EMILIANO_FERRARESE,mi,I:1
220,I:10,EMILIANO_REGGIANO,me,I:1
221,I:9,LIGURIAN_GENOESE,mi,I:2
222,I:9,LIGURIAN_RAPALLO,mi,I:3
223,I:9,LIGURIAN_STELLA,mi,I:4
224,I:10,LOMBARD_BERGAMO,me,I:2
225,I:9,LOMBARD_PLESIO,mi,I:5
226,I:9,NONES,mi,I:6
227,I:9,PIEMONTESE_BARBANIA,mi,I:7
228,I:9,PIEMONTESE_CARMAGNOLA,mi,I:8
229,I:9,PIEMONTESE_LANZO_TORINESE,mi,I:9
230,I:9,PIEMONTESE_VERCELLESE,mi,I:10
231,I:10,ROMAGNOL_RAVENNATE,me,I:3
232,I:12,ITALIAN,io,I:1
233,I:13,ITALIAN_GROSSETO_TUSCAN,io,I:2
234,I:15,NEAPOLITAN_CALABRESE,iy3,I:1
235,I:23,ROMANSH_SURMIRAN,i3,I:1
236,I:28,SICILIAN_UnnamedInSource,iu,I:1
237,I:25,ROMANSH_VALLADER,Ew,I:1
238,I:27,SARDINIAN_CAMPIDANESE,dEw,I:1
239,I:26,SARDINIAN,deo,I:1
240,I:26,SARDINIAN_LOGUDARESE,deo,I:2
241,you:0,ALBANIAN_GHEG,yu,you:1
242,you:1,ALBANIAN,ju,you:1
243,you:2,ALBANIAN_TOSK,ti,you:1
244,you:3,ARAGONESE,tu,you:1
245,you:4,ARPITAN,t3,you:1
246,you:3,ASTURIAN,tu,you:2
247,you:3,BALEAR_CATALAN,tu,you:3
248,you:3,CATALAN,tu,you:4
249,you:3,CATALAN_2,tu,you:5
250,you:3,CORSICAN,tu,you:6
251,you:3,DALMATIAN,tu,you:7
252,you:5,EMILIANO_CARPIGIANO,tE,you:1
253,you:2,EMILIANO_FERRARESE,ti,you:2
254,you:6,EMILIANO_REGGIANO,te,you:1
255,you:2,FRENCH,ti,you:3
256,you:3,FRIULIAN,tu,you:8
257,you:2,GALICIAN,ti,you:4
258,you:2,GASCON,ti,you:5
259,you:3,ITALIAN,tu,you:9
260,you:6,ITALIAN_GROSSETO_TUSCAN,te,you:2
261,you:2,LANGUEDOCIEN,ti,you:6
262,you:2,LIGURIAN_GENOESE,ti,you:7
263,you:2,LIGURIAN_RAPALLO,ti,you:8
264,you:2,LIGURIAN_STELLA,ti,you:9
265,you:6,LOMBARD_BERGAMO,te,you:3
266,you:2,LOMBARD_PLESIO,ti,you:10
267,you:3,NEAPOLITAN_CALABRESE,tu,you:10
268,you:2,NONES,ti,you:11
269,you:3,NONES_GARDENESE,tu,you:11
270,you:2,OCCITAN_ARANESE,ti,you:12
271,you:2,PIEMONTESE_BARBANIA,ti,you:13
272,you:2,PIEMONTESE_CARMAGNOLA,ti,you:14
273,you:2,PIEMONTESE_LANZO_TORINESE,ti,you:15
274,you:2,PIEMONTESE_VERCELLESE,ti,you:16
275,you:3,PORTUGUESE,tu,you:12
276,you:6,ROMAGNOL_RAVENNATE,te,you:4
277,you:3,ROMANIAN,tu,you:13
278,you:3,ROMANIAN_2,tu,you:14
279,you:3,ROMANIAN_MEGLENO,tu,you:15
280,you:2,ROMANSH_GRISHUN,ti,you:17
281,you:6,ROMANSH_SURMIRAN,te,you:5
282,you:2,ROMANSH_SURSILVAN,ti,you:18
283,you:3,ROMANSH_VALLADER,tu,you:16
284,you:8,SARDINIAN_CAMPIDANESE,tuy,you:1
285,you:9,SARDINIAN_LOGUDARESE,tue,you:1
286,you:11,TURIA_AROMANIAN,tini,you:1
287,you:3,VALENCIAN,tu,you:17
288,you:11,VLACH,tini,you:2
289,you:7,JUDEO_ESPAGNOL,vos,you:1
290,you:10,SPANISH,ustet,you:1
291,star:0,ALBANIAN_GHEG,iL,star:1
292,star:1,ALBANIAN,ill,star:1
293,star:2,ALBANIAN_TOSK,uL,star:1
294,star:3,ARAGONESE,estrela,star:1
295,star:3,ARPITAN,etela,star:1
296,star:3,ASTURIAN,estrella,star:1
297,star:4,FRENCH,etol,star:1
298,star:3,GALICIAN,Estrela,star:1
299,star:3,GASCON,estero,star:1
300,star:3,JUDEO_ESPAGNOL,estreya,star:1
301,star:3,LANGUEDOCIEN,estelo,star:1
302,star:3,OCCITAN_ARANESE,estelo,star:2
303,star:3,PORTUGUESE,3Strela,star:1
304,star:3,SPANISH,estreya,star:2
305,star:3,VALENCIAN,estrEla,star:1
306,star:3,BALEAR_CATALAN,3stEl,star:1
307,star:3,CATALAN,3streL3,star:1
308,star:3,CATALAN_2,3stEl,star:2
309,star:3,CORSICAN,Steda,star:1
310,star:3,DALMATIAN,stala,star:1
311,star:3,EMILIANO_CARPIGIANO,stEla,star:1
312,star:3,EMILIANO_FERRARESE,stEla,star:2
313,star:3,EMILIANO_REGGIANO,strEla,star:1
314,star:3,FRIULIAN,stelE,star:1
315,star:3,ITALIAN,stella,star:1
316,star:3,ITALIAN_GROSSETO_TUSCAN,stela,star:1
317,star:3,LIGURIAN_GENOESE,stela,star:2
318,star:3,LIGURIAN_RAPALLO,stela,star:3
319,star:3,LIGURIAN_STELLA,StEya,star:1
320,star:3,LOMBARD_BERGAMO,stEla,star:3
321,star:3,LOMBARD_PLESIO,StEla,star:1
322,star:3,NEAPOLITAN_CALABRESE,stel3,star:1
323,star:3,NONES_FASSANO,Steyla,star:1
324,star:3,NONES_GARDENESE,St3yla,star:1
325,star:3,PIEMONTESE_BARBANIA,stEyla,star:1
326,star:3,PIEMONTESE_CARMAGNOLA,stEyla,star:2
327,star:3,PIEMONTESE_LANZO_TORINESE,stEyla,star:3
328,star:3,PIEMONTESE_VERCELLESE,stola,star:1
329,star:3,ROMAGNOL_RAVENNATE,ste3la,star:1
330,star:3,ROMANIAN,stea,star:1
331,star:3,ROMANIAN_2,stea,star:2
332,star:3,ROMANIAN_MEGLENO,stew3,star:1
333,star:3,ROMANSH_GRISHUN,Stayl3,star:1
334,star:3,ROMANSH_SURMIRAN,stEyl3,star:1
335,star:3,ROMANSH_SURSILVAN,Steil3,star:1
336,star:3,ROMANSH_VALLADER,stayl3,star:1
337,star:3,SARDINIAN,isteda,star:1
338,star:3,SARDINIAN_CAMPIDANESE,stEda,star:1
339,star:3,SARDINIAN_LOGUDARESE,isteda,star:2
340,star:3,SICILIAN_UnnamedInSource,stida,star:1
341,star:3,VLACH,stiaua,star:1
342,bone:0,ALBANIAN_GHEG,aSt,bone:1
343,bone:0,ALBANIAN,aSt,bone:2
344,bone:0,ALBANIAN_TOSK,aSt,bone:3
345,bone:1,ARAGONESE,geso,bone:1
346,bone:2,ASTURIAN,uesu,bone:1
347,bone:1,JUDEO_ESPAGNOL,gueso,bone:1
348,bone:3,BALEAR_CATALAN,os,bone:1
349,bone:3,CATALAN,os,bone:2
350,bone:3,CATALAN_2,os,bone:3
351,bone:4,CORSICAN,osu,bone:1
352,bone:5,DALMATIAN,vuas,bone:1
353,bone:3,EMILIANO_CARPIGIANO,os,bone:4
354,bone:3,EMILIANO_FERRARESE,os,bone:5
355,bone:3,EMILIANO_REGGIANO,os,bone:6
356,bone:3,FRENCH,os,bone:7
357,bone:6,FRIULIAN,ves,bone:1
358,bone:7,GALICIAN,oso,bone:1
359,bone:3,GASCON,os,bone:8
360,bone:8,ITALIAN,osso,bone:1
361,bone:7,ITALIAN_GROSSETO_TUSCAN,oso,bone:2
362,bone:3,LANGUEDOCIEN,os,bone:9
363,bone:9,LIGURIAN_GENOESE,Esu,bone:1
364,bone:4,LIGURIAN_RAPALLO,osu,bone:2
365,bone:4,LIGURIAN_STELLA,osu,bone:3
366,bone:3,LOMBARD_BERGAMO,os,bone:10
367,bone:3,LOMBARD_PLESIO,os,bone:11
368,bone:10,NEAPOLITAN_CALABRESE,wos3,bone:1
369,bone:3,NONES,os,bone:12
370,bone:3,NONES_FASSANO,os,bone:13
371,bone:3,NONES_GARDENESE,os,bone:14
372,bone:3,OCCITAN_ARANESE,os,bone:15
373,bone:3,PIEMONTESE_BARBANIA,os,bone:16
374,bone:3,PIEMONTESE_CARMAGNOLA,os,bone:17
375,bone:3,PIEMONTESE_LANZO_TORINESE,os,bone:18
376,bone:3,PIEMONTESE_VERCELLESE,os,bone:19
377,bone:4,PORTUGUESE,osu,bone:4
378,bone:3,ROMAGNOL_RAVENNATE,os,bone:20
379,bone:3,ROMANIAN,os,bone:21
380,bone:3,ROMANIAN_2,os,bone:22
381,bone:10,ROMANIAN_MEGLENO,wos,bone:1
382,bone:3,ROMANSH_GRISHUN,os,bone:23
383,bone:3,ROMANSH_SURMIRAN,os,bone:24
384,bone:11,ROMANSH_SURSILVAN,ies,bone:1
385,bone:3,ROMANSH_VALLADER,os,bone:25
386,bone:4,SARDINIAN,osu,bone:5
387,bone:4,SARDINIAN_CAMPIDANESE,osu,bone:6
388,bone:4,SARDINIAN_LOGUDARESE,osu,bone:7
389,bone:4,SICILIAN_UnnamedInSource,osu,bone:8
390,bone:1,SPANISH,weso,bone:1
391,bone:3,TURIA_AROMANIAN,os,bone:26
392,bone:3,VALENCIAN,os,bone:27
393,new:0,ALBANIAN_GHEG,ri,new:1
394,new:1,ALBANIAN,iri,new:1
395,new:0,ALBANIAN_TOSK,ri,new:2
396,new:2,ARAGONESE,nuebo,new:1
397,new:3,ARPITAN,novo,new:1
398,new:2,ASTURIAN,nuevu,new:1
399,new:4,BALEAR_CATALAN,now,new:1
400,new:5,CATALAN,nou,new:1
401,new:4,CATALAN_2,now,new:2
402,new:6,DALMATIAN,nuf,new:1
403,new:3,EMILIANO_CARPIGIANO,nov,new:1
404,new:3,EMILIANO_FERRARESE,nov,new:2
405,new:3,EMILIANO_REGGIANO,nov,new:3
406,new:2,FRENCH,nuvo,new:1
407,new:7,FRIULIAN,5ouf,new:1
408,new:3,GALICIAN,nobo,new:1
409,new:8,GASCON,nau,new:1
410,new:3,ITALIAN,nwovo,new:1
411,new:3,ITALIAN_GROSSETO_TUSCAN,novo,new:2
412,new:2,JUDEO_ESPAGNOL,muevo,new:1
413,new:9,LANGUEDOCIEN,naw,new:1
414,new:10,LIGURIAN_GENOESE,nEvu,new:1
415,new:10,LIGURIAN_RAPALLO,nEvu,new:2
416,new:10,LIGURIAN_STELLA,nEvu,new:3
417,new:11,LOMBARD_BERGAMO,nof,new:1
418,new:11,LOMBARD_PLESIO,nof,new:2
419,new:3,NEAPOLITAN_CALABRESE,nwov3,new:1
420,new:12,NONES,neo,new:1
421,new:13,NONES_FASSANO,nef,new:1
422,new:13,NONES_GARDENESE,nwef,new:1
423,new:8,OCCITAN_ARANESE,nau,new:2
424,new:3,PIEMONTESE_BARBANIA,nov,new:4
425,new:4,PIEMONTESE_CARMAGNOLA,now,new:3
426,new:3,PIEMONTESE_LANZO_TORINESE,nov,new:5
427,new:11,PIEMONTESE_VERCELLESE,nof,new:3
428,new:10,PORTUGUESE,novu,new:1
429,new:3,ROMAGNOL_RAVENNATE,no3v,new:1
430,new:5,ROMANIAN,nou,new:2
431,new:4,ROMANIAN_2,now,new:4
432,new:4,ROMANIAN_MEGLENO,now,new:5
433,new:11,ROMANSH_GRISHUN,nof,new:4
434,new:11,ROMANSH_SURMIRAN,nof,new:5
435,new:13,ROMANSH_SURSILVAN,nief,new:1
436,new:4,ROMANSH_VALLADER,nowf,new:1
437,new:5,SARDINIAN,nou,new:3
438,new:4,SARDINIAN_CAMPIDANESE,now,new:6
439,new:10,SARDINIAN_LOGUDARESE,novu,new:2
440,new:10,SICILIAN_UnnamedInSource,novu,new:3
441,new:2,SPANISH,nuevo,new:1
442,new:4,VALENCIAN,now,new:7
443,new:5,VLACH,nou,new:4
444,full:0,ALBANIAN_GHEG,cit3,full:1
445,full:6,EMILIANO_CARPIGIANO,pin,full:1
446,full:6,EMILIANO_FERRARESE,pin,full:2
447,full:6,EMILIANO_REGGIANO,pin,full:3
448,full:10,LIGURIAN_GENOESE,piN,full:1
449,full:10,LIGURIAN_RAPALLO,piN,full:2
450,full:14,NEAPOLITAN_CALABRESE,kin3,full:1
451,full:10,PIEMONTESE_VERCELLESE,piN,full:3
452,full:6,ROMAGNOL_RAVENNATE,pin,full:4
453,full:18,SICILIAN_UnnamedInSource,Cinu,full:1
454,full:1,ALBANIAN,embuSurplotme,full:1
455,full:2,ALBANIAN_TOSK,plot3,full:1
456,full:3,ARAGONESE,pleno,full:1
457,full:4,ARPITAN,plE,full:1
458,full:4,BALEAR_CATALAN,plE,full:2
459,full:4,CATALAN,plE,full:3
460,full:4,CATALAN_2,plE,full:4
461,full:6,DALMATIAN,plain,full:1
462,full:7,FRENCH,pl3,full:1
463,full:3,FRIULIAN,plen,full:1
464,full:3,GASCON,ple,full:1
465,full:3,LANGUEDOCIEN,ple,full:2
466,full:11,LIGURIAN_STELLA,CEN,full:1
467,full:12,LOMBARD_BERGAMO,pye,full:1
468,full:13,LOMBARD_PLESIO,pyee,full:1
469,full:3,NONES,plen,full:2
470,full:13,NONES_FASSANO,pye5,full:1
471,full:7,NONES_GARDENESE,pl35,full:1
472,full:3,OCCITAN_ARANESE,pleN,full:1
473,full:15,PIEMONTESE_BARBANIA,pyEN,full:1
474,full:15,PIEMONTESE_CARMAGNOLA,pyEN,full:2
475,full:15,PIEMONTESE_LANZO_TORINESE,pyEN,full:3
476,full:6,ROMANIAN,plin,full:1
477,full:6,ROMANIAN_2,plin,full:2
478,full:6,ROMANIAN_MEGLENO,plin,full:3
479,full:7,ROMANSH_GRISHUN,playn,full:1
480,full:7,ROMANSH_SURMIRAN,pla5,full:1
481,full:6,ROMANSH_SURSILVAN,plein,full:1
482,full:7,ROMANSH_VALLADER,playn,full:2
483,full:17,SARDINIAN,prenu,full:1
484,full:17,SARDINIAN_CAMPIDANESE,prenu,full:2
485,full:17,SARDINIAN_LOGUDARESE,prenu,full:3
486,full:4,VALENCIAN,plE,full:5
487,full:6,VLACH,mplinu,full:1
488,full:5,ASTURIAN,Leno,full:1
489,full:8,GALICIAN,Ceo,full:1
490,full:5,JUDEO_ESPAGNOL,yeno,full:1
491,full:5,SPANISH,yeno,full:2
492,full:9,ITALIAN,pyEno,full:1
493,full:9,ITALIAN_GROSSETO_TUSCAN,pyEno,full:2
494,full:16,PORTUGUESE,Seyu,full:1
495,horn:0,ALBANIAN_GHEG,bri,horn:1
496,horn:0,ALBANIAN,bri,horn:2
497,horn:0,ALBANIAN_TOSK,bri,horn:3
498,horn:1,ARAGONESE,kerno,horn:1
499,horn:1,ASTURIAN,kuernu,horn:1
500,horn:1,CATALAN,korn,horn:1
501,horn:3,CORSICAN,kori,horn:1
502,horn:4,DALMATIAN,kuarN,horn:1
503,horn:1,EMILIANO_CARPIGIANO,koren,horn:1
504,horn:1,EMILIANO_FERRARESE,koran,horn:1
505,horn:1,EMILIANO_REGGIANO,koren,horn:2
506,horn:1,FRENCH,korn,horn:2
507,horn:5,FRIULIAN,kar,horn:1
508,horn:1,GALICIAN,korno,horn:1
509,horn:1,GASCON,korno,horn:2
510,horn:1,ITALIAN,korno,horn:3
511,horn:1,ITALIAN_GROSSETO_TUSCAN,korno,horn:4
512,horn:1,JUDEO_ESPAGNOL,kuerno,horn:1
513,horn:1,LANGUEDOCIEN,korno,horn:5
514,horn:1,LIGURIAN_GENOESE,kornu,horn:1
515,horn:1,LIGURIAN_RAPALLO,kornu,horn:2
516,horn:1,LIGURIAN_STELLA,kornu,horn:3
517,horn:1,LOMBARD_BERGAMO,koren,horn:3
518,horn:1,LOMBARD_PLESIO,kornu,horn:4
519,horn:1,NEAPOLITAN_CALABRESE,korn3,horn:1
520,horn:1,NONES,korn,horn:3
521,horn:1,NONES_FASSANO,korn,horn:4
522,horn:1,NONES_GARDENESE,korn,horn:5
523,horn:1,OCCITAN_ARANESE,korno,horn:6
524,horn:1,PIEMONTESE_BARBANIA,korn,horn:6
525,horn:1,PIEMONTESE_CARMAGNOLA,korn,horn:7
526,horn:1,PIEMONTESE_LANZO_TORINESE,korn,horn:8
527,horn:1,PIEMONTESE_VERCELLESE,kornu,horn:5
